Date,Time,Name,Location,City,St,Zip,Latitude,Longitude,Distance,Speed,Heading,Flags
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,9:51:36 AM EST,-,I-75s,Weston,FL ,33326,26.132990,-80.391408,1.1,62,E (104°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,9:52:36 AM EST,-,I-75s,Weston,FL ,33326,26.129030,-80.374832,1.1,63,E (104°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,9:53:36 AM EST,-,Exit 19,Sunrise,FL ,33326,26.124170,-80.359024,1.1,62,SE (118°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,9:54:36 AM EST,-,Unknown,Sunrise,FL ,33325,26.118908,-80.343024,1.1,64,E (92°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,9:55:36 AM EST,-,I-595e,Davie,FL ,33325,26.117360,-80.326360,1.0,62,E (103°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,9:56:36 AM EST,-,I-595e,Davie,FL ,33325,26.113780,-80.311088,1.0,58,E (105°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,9:57:36 AM EST,-,I-595e,Davie,FL ,33324,26.110190,-80.296216,1.0,57,E (104°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,9:58:36 AM EST,-,I-595e,Davie,FL ,33324,26.105950,-80.278848,1.2,67,E (105°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,9:59:36 AM EST,-,I-595e,Davie,FL ,33324,26.101606,-80.261384,1.1,67,E (105°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:00:36 AM EST,-,Exit 7,Davie,FL ,33317,26.097374,-80.244712,1.1,64,E (101°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:01:36 AM EST,-,Sr-84e,Davie,FL ,33317,26.093376,-80.228256,1.1,63,E (104°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:02:36 AM EST,-,Unknown,Davie,FL ,33314,26.089646,-80.213256,1.0,58,E (109°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:03:36 AM EST,-,Unknown,Davie,FL ,33314,26.082262,-80.204624,0.8,47,S (167°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:04:36 AM EST,-,4465 Oakes Rd,Davie,FL ,33314,26.076976,-80.206264,0.6,35,NW (335°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:05:36 AM EST,-,3328 Burris Rd,Davie,FL ,33314,26.080818,-80.207856,0.4,24,N (15°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:06:36 AM EST,-,3040 Burris Rd,Davie,FL ,33314,26.083896,-80.206896,0.2,18,N (16°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:07:36 AM EST,-,3040 Burris Rd,Davie,FL ,33314,26.083894,-80.206896,0.0,0,N (16°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:08:36 AM EST,-,3040 Burris Rd,Davie,FL ,33314,26.083894,-80.206896,0.0,0,N (16°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:09:10 AM EST,-,3040 Burris Rd,Davie,FL ,33314,26.083894,-80.206896,0.0,0,N (16°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:12:39 AM EST,-,3032 Burris Rd,Davie,FL ,33314,26.084056,-80.206848,0.0,1,N (13°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:13:39 AM EST,-,HM_01,Davie,FL ,33314,26.087534,-80.209640,0.4,19,W (278°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:14:11 AM EST,-,HM_01,Davie,FL ,33314,26.087108,-80.210160,0.0,0,SW (227°),G-------
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:25:52 AM EST,-,HM_01,Davie,FL ,33314,26.087042,-80.210096,0.0,0,SW (227°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:26:03 AM EST,-,HM_01,Davie,FL ,33314,26.087044,-80.210096,0.0,0,NW (312°),G-------
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:28:58 AM EST,-,HM_01,Davie,FL ,33314,26.087048,-80.210112,0.0,0,NW (312°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:29:55 AM EST,-,HM_01,Davie,FL ,33314,26.087048,-80.210120,0.0,0,NW (312°),G-------
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:38:22 AM EST,-,HM_01,Davie,FL ,33314,26.087060,-80.210144,0.0,0,NW (312°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:38:44 AM EST,-,HM_01,Davie,FL ,33314,26.086886,-80.210264,0.0,2,S (189°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:39:44 AM EST,-,HM_01,Davie,FL ,33314,26.085464,-80.208736,0.2,10,E (93°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:40:44 AM EST,-,2861 Burris Rd,Davie,FL ,33314,26.085050,-80.206704,0.2,14,S (166°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:41:44 AM EST,-,3573 Burris Rd,Davie,FL ,33314,26.078176,-80.208768,0.5,29,S (193°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:42:44 AM EST,-,4368 Oakes Rd,Davie,FL ,33314,26.075598,-80.206304,0.3,18,S (172°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:43:44 AM EST,-,4328 Oakes Rd,Davie,FL ,33314,26.075302,-80.206064,0.1,2,SE (116°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:44:44 AM EST,-,2664 Us-441n,Fort Lauderdale,FL ,33314,26.078228,-80.204664,0.2,15,N (18°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:45:44 AM EST,-,Sr-84e,Davie,FL ,33312,26.084442,-80.194224,0.8,51,E (89°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:46:44 AM EST,-,Sr-84e,Hollywood,FL ,33312,26.085440,-80.181160,0.9,48,E (82°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:47:44 AM EST,-,2676 Sr-84e,Dania Beach,FL ,33312,26.086170,-80.177168,0.3,18,E (74°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:48:44 AM EST,-,Sr-84e,Fort Lauderdale,FL ,33315,26.088906,-80.166248,0.7,42,NE (67°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:49:44 AM EST,-,1600 Sr-84e,Fort Lauderdale,FL ,33315,26.090054,-80.161744,0.3,17,E (69°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:50:44 AM EST,-,1066 Sr-84e,Fort Lauderdale,FL ,33315,26.091788,-80.155160,0.4,25,E (74°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:51:44 AM EST,-,700 Sr-84e,Fort Lauderdale,FL ,33315,26.092496,-80.149760,0.4,20,E (88°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:52:44 AM EST,-,436 Sr-84e,Fort Lauderdale,FL ,33315,26.092526,-80.147040,0.2,17,E (88°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:53:44 AM EST,-,400 Sr-84e,Fort Lauderdale,FL ,33315,26.092530,-80.146816,0.1,4,E (89°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:54:44 AM EST,-,2429 S Andrews Ave,Fort Lauderdale,FL ,33316,26.091966,-80.140352,0.4,26,S (169°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:55:44 AM EST,-,R_04,Fort Lauderdale,FL ,33316,26.089002,-80.140168,0.2,13,W (270°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:56:44 AM EST,-,R_04,Fort Lauderdale,FL ,33316,26.088994,-80.140168,0.0,0,W (270°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:57:44 AM EST,-,R_04,Fort Lauderdale,FL ,33316,26.088994,-80.140168,0.0,0,W (270°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,10:58:31 AM EST,-,R_04,Fort Lauderdale,FL ,33316,26.088992,-80.140168,0.0,0,W (270°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,11:01:11 AM EST,-,R_04,Fort Lauderdale,FL ,33316,26.088752,-80.139920,0.0,0,S (158°),G-------
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:49:01 PM EST,-,R_04,Fort Lauderdale,FL ,33316,26.088834,-80.139928,0.0,0,S (158°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:51:32 PM EST,-,2803 S Andrews Ave,Fort Lauderdale,FL ,33316,26.088890,-80.139712,0.0,1,S (165°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:52:32 PM EST,-,444 Se 31st St,Fort Lauderdale,FL ,33316,26.086246,-80.137960,0.3,14,E (89°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:53:32 PM EST,-,Se 30th St,Fort Lauderdale,FL ,33316,26.087168,-80.136432,0.1,8,E (90°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:54:32 PM EST,-,3399 S Federal Hwy,Dania Beach,FL ,33004,26.081358,-80.134864,0.5,30,S (168°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:55:32 PM EST,-,1512 N Federal Hwy,Dania Beach,FL ,33004,26.068274,-80.136776,0.9,57,SW (234°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:56:56 PM EST,-,Unknown,Dania Beach,FL ,33004,26.063688,-80.142336,0.5,31,SW (217°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:57:56 PM EST,-,Unknown,Dania Beach,FL ,33004,26.063688,-80.142336,0.0,0,SW (217°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:58:56 PM EST,-,N Federal Hwy,Dania Beach,FL ,33004,26.059478,-80.143984,0.3,18,S (180°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,12:59:56 PM EST,-,101 N Federal Hwy,Dania Beach,FL ,33004,26.054212,-80.143840,0.4,22,S (181°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:00:56 PM EST,-,118 S Federal Hwy,Dania Beach,FL ,33004,26.050082,-80.143680,0.3,16,S (191°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:01:56 PM EST,-,410 S Federal Hwy,Dania Beach,FL ,33004,26.044012,-80.143504,0.5,25,S (178°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:02:56 PM EST,-,1310 S Federal Hwy,Dania Beach,FL ,33004,26.035730,-80.143376,0.6,34,S (179°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:03:56 PM EST,-,2000 N Federal Hwy,Hollywood,FL ,33020,26.029148,-80.143336,0.5,27,S (179°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:04:56 PM EST,-,1756 Taft St,Hollywood,FL ,33020,26.026262,-80.142568,0.2,15,E (88°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:05:56 PM EST,-,Taft Street Water Treatment,Hollywood,FL ,33020,26.026402,-80.136064,0.4,24,E (87°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:06:56 PM EST,-,Taft Street Water Treatment,Hollywood,FL ,33019,26.025780,-80.134120,0.2,9,S (180°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:07:56 PM EST,-,R_05,Hollywood,FL ,33019,26.024096,-80.133560,0.2,9,SW (204°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:08:56 PM EST,-,R_05,Hollywood,FL ,33019,26.024118,-80.133296,0.0,5,N (5°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:09:56 PM EST,-,R_05,Hollywood,FL ,33019,26.024116,-80.133288,0.0,0,N (5°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:10:56 PM EST,-,R_05,Hollywood,FL ,33019,26.024116,-80.133288,0.0,0,N (5°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:11:25 PM EST,-,R_05,Hollywood,FL ,33019,26.024116,-80.133288,0.0,0,N (5°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:13:43 PM EST,-,R_05,Hollywood,FL ,33019,26.024320,-80.133344,0.0,1,NW (304°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:14:43 PM EST,-,R_05,Hollywood,FL ,33019,26.024056,-80.134136,0.1,4,W (275°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:15:43 PM EST,-,R_05,Hollywood,FL ,33019,26.024060,-80.134136,0.0,0,W (275°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:16:43 PM EST,-,R_05,Hollywood,FL ,33019,26.024062,-80.134128,0.0,0,W (275°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:17:10 PM EST,-,R_05,Hollywood,FL ,33019,26.024062,-80.134136,0.0,0,W (275°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:18:17 PM EST,-,R_05,Hollywood,FL ,33019,26.024170,-80.134304,0.0,1,NW (297°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:19:17 PM EST,-,R_05,Hollywood,FL ,33019,26.023846,-80.133744,0.1,5,N (11°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:20:17 PM EST,-,R_05,Hollywood,FL ,33019,26.023846,-80.133744,0.0,0,N (11°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:21:17 PM EST,-,R_05,Hollywood,FL ,33019,26.023848,-80.133752,0.0,0,N (11°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:21:43 PM EST,-,R_05,Hollywood,FL ,33019,26.023850,-80.133760,0.0,0,N (11°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:26:00 PM EST,-,R_05,Hollywood,FL ,33019,26.023818,-80.134056,0.0,0,W (272°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:27:00 PM EST,-,R_05,Hollywood,FL ,33019,26.023894,-80.133296,0.1,8,N (351°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:28:00 PM EST,-,R_05,Hollywood,FL ,33019,26.024092,-80.133296,0.0,1,N (356°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:29:00 PM EST,-,R_05,Hollywood,FL ,33019,26.024094,-80.133296,0.0,0,N (356°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:30:00 PM EST,-,R_05,Hollywood,FL ,33019,26.024260,-80.133312,0.1,2,N (343°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:31:00 PM EST,-,R_05,Hollywood,FL ,33020,26.024590,-80.134216,0.1,4,W (270°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:32:00 PM EST,-,R_05,Hollywood,FL ,33020,26.024590,-80.134216,0.0,0,W (270°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:33:00 PM EST,-,R_05,Hollywood,FL ,33020,26.024590,-80.134224,0.0,0,W (270°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:33:32 PM EST,-,R_05,Hollywood,FL ,33020,26.024590,-80.134224,0.0,0,W (270°),G----I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:37:39 PM EST,-,R_05,Hollywood,FL ,33020,26.024592,-80.134392,0.0,1,W (263°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:38:39 PM EST,-,Taft Street Water Treatment,Hollywood,FL ,33019,26.025736,-80.134072,0.2,7,N (2°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:39:39 PM EST,-,Taft Street Water Treatment,Hollywood,FL ,33019,26.026494,-80.135048,0.1,6,W (271°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:40:39 PM EST,-,1585 Taft St,Hollywood,FL ,33020,26.026430,-80.138640,0.2,13,W (268°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:41:39 PM EST,-,1767 Taft St,Hollywood,FL ,33020,26.026342,-80.142904,0.3,15,W (273°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:42:39 PM EST,-,1855 N Federal Hwy,Hollywood,FL ,33020,26.027684,-80.143216,0.1,7,N (0°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:43:39 PM EST,-,2465 N Federal Hwy,Hollywood,FL ,33020,26.033284,-80.143256,0.4,22,N (0°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:44:39 PM EST,-,2465 N Federal Hwy,Hollywood,FL ,33020,26.033286,-80.143256,0.0,0,N (0°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:45:39 PM EST,-,316 Sheridan St,Hollywood,FL ,33004,26.033618,-80.148384,0.3,21,W (269°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:46:39 PM EST,-,2461 Sheridan St,Hollywood,FL ,33020,26.033488,-80.156608,0.5,30,W (270°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:47:39 PM EST,-,Unknown,Hollywood,FL ,33020,26.033594,-80.163656,0.4,25,NW (316°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:48:39 PM EST,-,Exit 22,Hollywood,FL ,33020,26.042766,-80.162760,0.7,38,N (6°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:49:39 PM EST,-,I-95n,Dania Beach,FL ,33004,26.055618,-80.162072,0.9,53,N (356°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:50:39 PM EST,-,I-95n,Dania Beach,FL ,33315,26.067260,-80.165016,0.8,49,N (346°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:51:39 PM EST,-,Unknown,Fort Lauderdale,FL ,33315,26.080100,-80.168224,0.9,54,N (6°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:52:39 PM EST,-,I-595w,Hollywood,FL ,33312,26.083922,-80.181960,1.0,59,W (277°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:53:39 PM EST,-,I-595w,Davie,FL ,33312,26.084354,-80.199248,1.1,64,W (282°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:54:39 PM EST,-,Sr-84w,Davie,FL ,33314,26.091028,-80.216312,1.2,69,W (286°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:55:39 PM EST,-,I-595w,Davie,FL ,33317,26.095358,-80.234160,1.1,68,W (286°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:56:39 PM EST,-,I-595w,Davie,FL ,33324,26.099012,-80.250744,1.1,63,W (285°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:57:39 PM EST,-,I-595w,Davie,FL ,33324,26.103152,-80.265912,1.0,58,W (286°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:58:39 PM EST,-,I-595w,Davie,FL ,33324,26.106846,-80.280960,1.0,58,W (285°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,1:59:39 PM EST,-,I-595w,Davie,FL ,33325,26.111282,-80.299184,1.2,70,W (285°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:00:39 PM EST,-,I-595w,Davie,FL ,33325,26.115712,-80.317304,1.2,69,W (286°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:01:39 PM EST,-,Unknown,Sunrise,FL ,33325,26.119072,-80.335008,1.1,67,W (277°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:02:39 PM EST,-,Unknown,Sunrise,FL ,33325,26.122920,-80.353096,1.2,69,W (292°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:03:39 PM EST,-,I-75n,Weston,FL ,33326,26.128376,-80.370728,1.2,69,W (286°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:04:39 PM EST,-,I-75n,Weston,FL ,33326,26.132810,-80.389216,1.2,71,W (286°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:05:39 PM EST,-,I-75n,Weston,FL ,33327,26.137258,-80.407656,1.2,71,W (286°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:06:39 PM EST,-,Unknown,Weston,FL ,33327,26.141686,-80.425824,1.2,70,W (285°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:07:39 PM EST,-,Unknown,Fort Lauderdale,FL ,33327,26.146058,-80.441696,1.0,62,NW (318°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:08:39 PM EST,-,1000 Us-27n,Fort Lauderdale,FL ,33327,26.158208,-80.444632,0.9,51,N (349°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:09:39 PM EST,-,1006 Us-27n,Fort Lauderdale,FL ,33327,26.172274,-80.447672,1.0,59,N (350°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:10:39 PM EST,-,1020 Us-27n,Fort Lauderdale,FL ,33327,26.186804,-80.450920,1.1,61,N (350°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:11:39 PM EST,-,HM_02_STOP,Fort Lauderdale,FL ,33327,26.200788,-80.453856,1.0,58,N (350°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:12:39 PM EST,-,1052 Us-27n,Fort Lauderdale,FL ,33327,26.215132,-80.457016,1.0,60,N (349°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:13:39 PM EST,-,1072 Us-27n,Fort Lauderdale,FL ,33327,26.229788,-80.460240,1.0,61,N (349°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:14:39 PM EST,-,1088 Us-27n,Fort Lauderdale,FL ,33327,26.242906,-80.466552,1.0,60,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:15:39 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.254578,-80.475592,1.0,58,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:16:39 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.266584,-80.484872,1.0,60,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:17:39 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.278970,-80.494440,1.0,62,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:18:39 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.290872,-80.503624,1.0,59,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:19:39 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.302812,-80.512832,1.0,59,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:20:39 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.314716,-80.522008,1.0,59,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:21:39 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.326980,-80.531488,1.1,61,NW (325°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:22:39 PM EST,-,21538 Us-27n,Belle Glade,FL ,33430,26.338972,-80.540792,1.0,60,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:23:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.350878,-80.549992,1.0,59,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:24:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.362636,-80.559064,1.0,59,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:25:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.374670,-80.568368,1.0,60,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:26:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.386592,-80.577576,1.0,59,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:27:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.398674,-80.586920,1.0,60,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:28:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.410562,-80.596104,1.0,59,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:29:39 PM EST,-,17538 Us-27n,Belle Glade,FL ,33430,26.422748,-80.605576,1.0,61,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:30:39 PM EST,-,16008 Us-27n,Belle Glade,FL ,33430,26.434870,-80.614992,1.1,61,NW (325°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:31:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.446962,-80.624336,1.0,60,NW (325°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:32:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.458786,-80.633512,1.0,59,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:33:39 PM EST,-,16504 Us-27n,Belle Glade,FL ,33430,26.470738,-80.642760,1.0,60,NW (325°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:34:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.482736,-80.652056,1.0,60,NW (325°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:35:39 PM EST,-,12338 Us-27n,Belle Glade,FL ,33430,26.494754,-80.661360,1.0,60,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:36:39 PM EST,-,11766 Us-27n,Belle Glade,FL ,33430,26.506720,-80.670648,1.0,60,NW (325°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:37:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.518156,-80.679504,1.0,57,NW (326°),G--M-I--
3/1/2016 12:00 AM to 3/2/2016 12:00 AM,2:38:39 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.528508,-80.687576,0.9,52,NW (326°),G--M-I--
